TMD:	 WS2 

band  1
-0.07577343 	 -2.31038891
-0.07249012 	 -2.31414956
-0.06920680 	 -2.31776450
-0.06592349 	 -2.32118521
-0.06264017 	 -2.32434457
-0.05935686 	 -2.32714971
-0.05607355 	 -2.32947362
-0.05279023 	 -2.33114816
-0.04950692 	 -2.33196583
-0.04622361 	 -2.33170317
-0.04294029 	 -2.33017557
-0.03965698 	 -2.32730784
-0.03637366 	 -2.32317137
-0.03309035 	 -2.31795426
-0.02980704 	 -2.31189097
-0.02652372 	 -2.30520291
0.02600930 	 -2.30411084
0.02929261 	 -2.31087922
0.03257592 	 -2.31705416
0.03585924 	 -2.32241955
0.03914255 	 -2.32673982
0.04242586 	 -2.32981471
0.04570918 	 -2.33155092
0.04899249 	 -2.33200157
0.05227581 	 -2.33133859
0.05555912 	 -2.32978376
0.05884243 	 -2.32754939
0.06212575 	 -2.32481027
0.06540906 	 -2.32169950
0.06869237 	 -2.31831474
0.07197569 	 -2.31472663
0.07525900 	 -2.31098620
0.07854232 	 -2.30713049
0.08182563 	 -2.30318659
0.08510894 	 -2.29917451
0.08839226 	 -2.29510908
0.09167557 	 -2.29100143
0.09495888 	 -2.28685991
0.09824220 	 -2.28269079
0.10152551 	 -2.27849881
0.10480882 	 -2.27428751
0.10809214 	 -2.27005950
0.11137545 	 -2.26581668
0.11465877 	 -2.26156043
0.11794208 	 -2.25729163
0.12122539 	 -2.25301086
0.12450871 	 -2.24871840
0.12779202 	 -2.24441432
0.13107533 	 -2.24009851
0.13435865 	 -2.23577072
0.13764196 	 -2.23143060
0.14092528 	 -2.22707768
0.14420859 	 -2.22271145
0.14749190 	 -2.21833135
0.15077522 	 -2.21393675
0.15405853 	 -2.20952702
0.15734184 	 -2.20510149
0.16062516 	 -2.20065948
0.16390847 	 -2.19620032
0.16719179 	 -2.19172331
0.17047510 	 -2.18722777
0.17375841 	 -2.18271304
0.17704173 	 -2.17817843
0.18032504 	 -2.17362331
0.18360835 	 -2.16904704
0.18689167 	 -2.16444899
0.19017498 	 -2.15982857
0.19345829 	 -2.15518520
0.19674161 	 -2.15051834
0.20002492 	 -2.14582743
0.20330824 	 -2.14111199
0.20659155 	 -2.13637154
0.20987486 	 -2.13160562
0.21315818 	 -2.12681380
0.21644149 	 -2.12199570
0.21972480 	 -2.11715095
0.22300812 	 -2.11227921
0.22629143 	 -2.10738018
0.22957475 	 -2.10245358
0.23285806 	 -2.09749916
0.23614137 	 -2.09251672
0.23942469 	 -2.08750606
0.24270800 	 -2.08246705
0.24599131 	 -2.07739956
0.24927463 	 -2.07230352
0.25255794 	 -2.06717886
0.25584126 	 -2.06202556
0.25912457 	 -2.05684365
0.26240788 	 -2.05163317
0.26569120 	 -2.04639420
0.26897451 	 -2.04112685
0.27225782 	 -2.03583127
0.27554114 	 -2.03050764
0.27882445 	 -2.02515617
0.28210776 	 -2.01977712
0.28539108 	 -2.01437076
0.28867439 	 -2.00893741
0.29195771 	 -2.00347742
0.29524102 	 -1.99799117
0.29852433 	 -1.99247909
0.30180765 	 -1.98694162
0.30509096 	 -1.98137924
0.30837427 	 -1.97579249
0.31165759 	 -1.97018191
0.31494090 	 -1.96454808
0.31822422 	 -1.95889164
0.32150753 	 -1.95321324
0.32479084 	 -1.94751356
0.32807416 	 -1.94179332
0.33135747 	 -1.93605330
0.33464078 	 -1.93029427
0.33792410 	 -1.92451705
0.34120741 	 -1.91872252
0.34449073 	 -1.91291155
0.34777404 	 -1.90708507
0.35105735 	 -1.90124404
0.35434067 	 -1.89538944
0.35762398 	 -1.88952230
0.36090729 	 -1.88364368
0.36419061 	 -1.87775466
0.36747392 	 -1.87185635
0.37075723 	 -1.86594992
0.37404055 	 -1.86003654
0.37732386 	 -1.85411743
0.38060718 	 -1.84819383
0.38389049 	 -1.84226702
0.38717380 	 -1.83633831
0.39045712 	 -1.83040904
0.39374043 	 -1.82448056
0.39702374 	 -1.81855428
0.40030706 	 -1.81263163
0.40359037 	 -1.80671406
0.40687369 	 -1.80080305
0.41015700 	 -1.79490012
0.41344031 	 -1.78900680
0.41672363 	 -1.78312466
0.42000694 	 -1.77725529
0.42329025 	 -1.77140032
0.42657357 	 -1.76556138
0.42985688 	 -1.75974015
0.43314020 	 -1.75393832
0.43642351 	 -1.74815760
0.43970682 	 -1.74239975
0.44299014 	 -1.73666652
0.44627345 	 -1.73095970
0.44955676 	 -1.72528109
0.45284008 	 -1.71963252
0.45612339 	 -1.71401584
0.45940670 	 -1.70843291
0.46269002 	 -1.70288562
0.46597333 	 -1.69737585
0.46925665 	 -1.69190554
0.47253996 	 -1.68647661
0.47582327 	 -1.68109101
0.47910659 	 -1.67575068
0.48238990 	 -1.67045762
0.48567321 	 -1.66521378
0.48895653 	 -1.66002118
0.49223984 	 -1.65488180
0.49552316 	 -1.64979765
0.49880647 	 -1.64477076
0.50208978 	 -1.63980313
0.50537310 	 -1.63489679
0.50865641 	 -1.63005377
0.51193972 	 -1.62527609
0.51522304 	 -1.62056578
0.51850635 	 -1.61592487
0.52178967 	 -1.61135537
0.52507298 	 -1.60685932
0.52835629 	 -1.60243871
0.53163961 	 -1.59809555
0.53492292 	 -1.59383184
0.53820623 	 -1.58964956
0.54148955 	 -1.58555069
0.54477286 	 -1.58153719
0.54805617 	 -1.57761099
0.55133949 	 -1.57377403
0.55462280 	 -1.57002821
0.55790612 	 -1.56637542
0.56118943 	 -1.56281752
0.56447274 	 -1.55935636
0.56775606 	 -1.55599375
0.57103937 	 -1.55273148
0.57432268 	 -1.54957130
0.57760600 	 -1.54651495
0.58088931 	 -1.54356412
0.58417263 	 -1.54072047
0.58745594 	 -1.53798563
0.59073925 	 -1.53536118
0.59402257 	 -1.53284867
0.59730588 	 -1.53044961
0.60058919 	 -1.52816547
0.60387251 	 -1.52599765
0.60715582 	 -1.52394754
0.61043914 	 -1.52201646
0.61372245 	 -1.52020569
0.61700576 	 -1.51851645
0.62028908 	 -1.51694993
0.62357239 	 -1.51550724
0.62685570 	 -1.51418944
0.63013902 	 -1.51299756
0.63342233 	 -1.51193255
0.63670565 	 -1.51099530
0.63998896 	 -1.51018665
0.64327227 	 -1.50950737
0.64655559 	 -1.50895819
0.64983890 	 -1.50853975
0.65312221 	 -1.50825266
0.65640553 	 -1.50809742
0.65968884 	 -1.50807452
0.66297215 	 -1.50818435
