TMD:	 WSe2 

band  1
-0.86022347 	 -1.54304035
-0.85694017 	 -1.54715455
-0.85365688 	 -1.55121240
-0.85037358 	 -1.55521352
-0.84709028 	 -1.55915753
-0.84380699 	 -1.56304406
-0.84052369 	 -1.56687270
-0.83724040 	 -1.57064306
-0.83395710 	 -1.57435471
-0.83067381 	 -1.57800725
-0.82739051 	 -1.58160023
-0.82410721 	 -1.58513320
-0.82082392 	 -1.58860570
-0.81754062 	 -1.59201724
-0.81425733 	 -1.59536734
-0.81097403 	 -1.59865548
-0.80769074 	 -1.60188113
-0.80440744 	 -1.60504372
-0.80112415 	 -1.60814268
-0.79784085 	 -1.61117741
-0.79455755 	 -1.61414728
-0.79127426 	 -1.61705164
-0.78799096 	 -1.61988981
-0.78470767 	 -1.62266108
-0.78142437 	 -1.62536470
-0.77814108 	 -1.62799989
-0.77485778 	 -1.63056584
-0.77157448 	 -1.63306171
-0.76829119 	 -1.63548659
-0.76500789 	 -1.63783958
-0.76172460 	 -1.64011969
-0.75844130 	 -1.64232590
-0.75515801 	 -1.64445715
-0.75187471 	 -1.64651233
-0.74859141 	 -1.64849027
-0.74530812 	 -1.65038975
-0.74202482 	 -1.65220950
-0.73874153 	 -1.65394819
-0.73545823 	 -1.65560443
-0.73217494 	 -1.65717675
-0.72889164 	 -1.65866365
-0.72560834 	 -1.66006353
-0.72232505 	 -1.66137474
-0.71904175 	 -1.66259556
-0.71575846 	 -1.66372419
-0.71247516 	 -1.66475876
-0.70919187 	 -1.66569732
-0.70590857 	 -1.66653785
-0.70262527 	 -1.66727826
-0.69934198 	 -1.66791635
-0.69605868 	 -1.66844988
-0.69277539 	 -1.66887650
-0.68949209 	 -1.66919382
-0.68620880 	 -1.66939933
-0.68292550 	 -1.66949048
-0.67964221 	 -1.66946463
-0.67635891 	 -1.66931908
-0.67307561 	 -1.66905105
-0.66979232 	 -1.66865772
-0.66650902 	 -1.66813621
-0.66322573 	 -1.66748358
-0.65994243 	 -1.66669688
-0.65665914 	 -1.66577310
-0.65337584 	 -1.66470924
-0.65009254 	 -1.66350227
-0.64680925 	 -1.66214920
-0.64352595 	 -1.66064703
-0.64024266 	 -1.65899285
-0.63695936 	 -1.65718376
-0.63367607 	 -1.65521699
-0.63039277 	 -1.65308987
-0.62710947 	 -1.65079986
-0.62382618 	 -1.64834458
-0.62054288 	 -1.64572189
-0.61725959 	 -1.64292983
-0.61397629 	 -1.63996675
-0.61069300 	 -1.63683130
-0.60740970 	 -1.63352246
-0.60412640 	 -1.63003961
-0.60084311 	 -1.62638258
-0.59755981 	 -1.62255164
-0.59427652 	 -1.61854758
-0.59099322 	 -1.61437171
-0.58770993 	 -1.61002592
-0.58442663 	 -1.60551270
-0.58114333 	 -1.60083512
-0.57786004 	 -1.59599686
-0.57457674 	 -1.59100220
-0.57129345 	 -1.58585599
-0.56801015 	 -1.58056365
-0.56472686 	 -1.57513111
-0.56144356 	 -1.56956476
-0.55816027 	 -1.56387140
-0.55487697 	 -1.55805819
-0.55159367 	 -1.55213257
-0.54831038 	 -1.54610218
-0.54502708 	 -1.53997482
-0.54174379 	 -1.53375836
-0.53846049 	 -1.52746068
-0.53517720 	 -1.52108961
-0.53189390 	 -1.51465288
-0.52861060 	 -1.50815805
-0.52532731 	 -1.50161252
-0.52204401 	 -1.49502341
-0.51876072 	 -1.48839761
-0.51547742 	 -1.48174173
-0.51219413 	 -1.47506206
-0.50891083 	 -1.46836459
-0.50562753 	 -1.46165501
-0.50234424 	 -1.45493865
-0.49906094 	 -1.44822056
-0.49577765 	 -1.44150546
-0.49249435 	 -1.43479776
-0.48921106 	 -1.42810157
-0.48592776 	 -1.42142074
-0.48264446 	 -1.41475880
-0.47936117 	 -1.40811906
-0.47607787 	 -1.40150454
-0.47279458 	 -1.39491805
-0.46951128 	 -1.38836216
-0.46622799 	 -1.38183924
-0.46294469 	 -1.37535144
-0.45966139 	 -1.36890076
-0.45637810 	 -1.36248900
-0.45309480 	 -1.35611780
-0.44981151 	 -1.34978866
-0.44652821 	 -1.34350293
-0.44324492 	 -1.33726184
-0.43996162 	 -1.33106649
-0.43667833 	 -1.32491788
-0.43339503 	 -1.31881690
-0.43011173 	 -1.31276436
-0.42682844 	 -1.30676098
-0.42354514 	 -1.30080739
-0.42026185 	 -1.29490415
-0.41697855 	 -1.28905178
-0.41369526 	 -1.28325071
-0.41041196 	 -1.27750134
-0.40712866 	 -1.27180399
-0.40384537 	 -1.26615898
-0.40056207 	 -1.26056655
-0.39727878 	 -1.25502693
-0.39399548 	 -1.24954031
-0.39071219 	 -1.24410685
-0.38742889 	 -1.23872668
-0.38414559 	 -1.23339992
-0.38086230 	 -1.22812666
-0.37757900 	 -1.22290698
-0.37429571 	 -1.21774095
-0.37101241 	 -1.21262860
-0.36772912 	 -1.20756998
-0.36444582 	 -1.20256513
-0.36116252 	 -1.19761404
-0.35787923 	 -1.19271675
-0.35459593 	 -1.18787326
-0.35131264 	 -1.18308358
-0.34802934 	 -1.17834770
-0.34474605 	 -1.17366562
-0.34146275 	 -1.16903734
-0.33817945 	 -1.16446286
-0.33489616 	 -1.15994216
-0.33161286 	 -1.15547525
-0.32832957 	 -1.15106211
-0.32504627 	 -1.14670274
-0.32176298 	 -1.14239714
-0.31847968 	 -1.13814530
-0.31519638 	 -1.13394722
-0.31191309 	 -1.12980289
-0.30862979 	 -1.12571231
-0.30534650 	 -1.12167548
-0.30206320 	 -1.11769241
-0.29877991 	 -1.11376308
-0.29549661 	 -1.10988750
-0.29221332 	 -1.10606568
-0.28893002 	 -1.10229760
-0.28564672 	 -1.09858327
-0.28236343 	 -1.09492268
-0.27908013 	 -1.09131584
-0.27579684 	 -1.08776274
-0.27251354 	 -1.08426337
-0.26923025 	 -1.08081772
-0.26594695 	 -1.07742578
-0.26266365 	 -1.07408753
-0.25938036 	 -1.07080296
-0.25609706 	 -1.06757204
-0.25281377 	 -1.06439474
-0.24953047 	 -1.06127104
-0.24624718 	 -1.05820088
-0.24296388 	 -1.05525458
-0.23968058 	 -1.05242162
-0.23639729 	 -1.04963044
-0.23311399 	 -1.04688149
-0.22983070 	 -1.04417524
-0.22654740 	 -1.04151208
-0.22326411 	 -1.03889244
-0.21998081 	 -1.03631670
-0.21669751 	 -1.03378520
-0.21341422 	 -1.03129829
-0.21013092 	 -1.02885627
-0.20684763 	 -1.02645945
-0.20356433 	 -1.02410807
-0.20028104 	 -1.02180238
-0.19699774 	 -1.01954260
-0.19371444 	 -1.01732891
-0.19043115 	 -1.01516147
-0.18714785 	 -1.01304041
-0.18386456 	 -1.01096586
-0.18058126 	 -1.00893787
-0.17729797 	 -1.00695651
-0.17401467 	 -1.00502181
-0.17073138 	 -1.00313375
-0.16744808 	 -1.00129229
-0.16416478 	 -0.99949739
-0.16088149 	 -0.99774895
-0.15759819 	 -0.99604684
-0.15431490 	 -0.99439091
-0.15103160 	 -0.99278099
-0.14774831 	 -0.99121686
-0.14446501 	 -0.98969828
-0.14118171 	 -0.98822500
-0.13789842 	 -0.98679670
-0.13461512 	 -0.98541307
-0.13133183 	 -0.98407375
-0.12804853 	 -0.98277837
-0.12476524 	 -0.98152651
-0.12148194 	 -0.98031775
-0.11819864 	 -0.97915162
-0.11491535 	 -0.97802765
-0.11163205 	 -0.97694532
-0.10834876 	 -0.97590413
-0.10506546 	 -0.97490350
-0.10178217 	 -0.97394289
-0.09849887 	 -0.97302170
-0.09521557 	 -0.97213934
-0.09193228 	 -0.97129519
-0.08864898 	 -0.97048862
-0.08536569 	 -0.96971901
-0.08208239 	 -0.96898569
-0.07879910 	 -0.96828803
-0.07551580 	 -0.96762536
-0.07223250 	 -0.96699703
-0.06894921 	 -0.96640237
-0.06566591 	 -0.96584074
-0.06238262 	 -0.96531149
-0.05909932 	 -0.96481397
-0.05581603 	 -0.96434755
-0.05253273 	 -0.96391162
-0.04924944 	 -0.96350558
-0.04596614 	 -0.96312883
-0.04268284 	 -0.96278083
-0.03939955 	 -0.96246103
-0.03611625 	 -0.96216891
-0.03283296 	 -0.96190399
-0.02954966 	 -0.96166582
-0.02626637 	 -0.96145396
-0.02298307 	 -0.96126804
-0.01969977 	 -0.96110769
-0.01641648 	 -0.96097260
-0.01313318 	 -0.96086250
-0.00984989 	 -0.96077714
-0.00656659 	 -0.96071633
-0.00328330 	 -0.96067992
-0.00000000 	 -0.96066780
0.00328330 	 -0.96067992
0.00656659 	 -0.96071633
0.00984989 	 -0.96077714
0.01313318 	 -0.96086250
0.01641648 	 -0.96097260
0.01969977 	 -0.96110769
0.02298307 	 -0.96126804
0.02626637 	 -0.96145396
0.02954966 	 -0.96166582
0.03283296 	 -0.96190399
0.03611625 	 -0.96216891
0.03939955 	 -0.96246103
0.04268284 	 -0.96278083
0.04596614 	 -0.96312883
0.04924944 	 -0.96350558
0.05253273 	 -0.96391162
0.05581603 	 -0.96434755
0.05909932 	 -0.96481397
0.06238262 	 -0.96531149
0.06566591 	 -0.96584074
0.06894921 	 -0.96640237
0.07223250 	 -0.96699703
0.07551580 	 -0.96762536
0.07879910 	 -0.96828803
0.08208239 	 -0.96898569
0.08536569 	 -0.96971901
0.08864898 	 -0.97048862
0.09193228 	 -0.97129519
0.09521557 	 -0.97213934
0.09849887 	 -0.97302170
0.10178217 	 -0.97394289
0.10506546 	 -0.97490350
0.10834876 	 -0.97590413
0.11163205 	 -0.97694532
0.11491535 	 -0.97802765
0.11819864 	 -0.97915162
0.12148194 	 -0.98031775
0.12476524 	 -0.98152651
0.12804853 	 -0.98277837
0.13133183 	 -0.98407375
0.13461512 	 -0.98541307
0.13789842 	 -0.98679670
0.14118171 	 -0.98822500
0.14446501 	 -0.98969828
0.14774831 	 -0.99121686
0.15103160 	 -0.99278099
0.15431490 	 -0.99439091
0.15759819 	 -0.99604684
0.16088149 	 -0.99774895
0.16416478 	 -0.99949739
0.16744808 	 -1.00129229
0.17073138 	 -1.00313375
0.17401467 	 -1.00502181
0.17729797 	 -1.00695651
0.18058126 	 -1.00893787
0.18386456 	 -1.01096586
0.18714785 	 -1.01304041
0.19043115 	 -1.01516147
0.19371444 	 -1.01732891
0.19699774 	 -1.01954260
0.20028104 	 -1.02180238
0.20356433 	 -1.02410807
0.20684763 	 -1.02645945
0.21013092 	 -1.02885627
0.21341422 	 -1.03129829
0.21669751 	 -1.03378520
0.21998081 	 -1.03631670
0.22326411 	 -1.03889244
0.22654740 	 -1.04151208
0.22983070 	 -1.04417524
0.23311399 	 -1.04688149
0.23639729 	 -1.04963044
0.23968058 	 -1.05242162
0.24296388 	 -1.05525458
0.24624718 	 -1.05820088
0.24953047 	 -1.06127104
0.25281377 	 -1.06439474
0.25609706 	 -1.06757204
0.25938036 	 -1.07080296
0.26266365 	 -1.07408753
0.26594695 	 -1.07742578
0.26923025 	 -1.08081772
0.27251354 	 -1.08426337
0.27579684 	 -1.08776274
0.27908013 	 -1.09131584
0.28236343 	 -1.09492268
0.28564672 	 -1.09858327
0.28893002 	 -1.10229760
0.29221332 	 -1.10606568
0.29549661 	 -1.10988750
0.29877991 	 -1.11376308
0.30206320 	 -1.11769241
0.30534650 	 -1.12167548
0.30862979 	 -1.12571231
0.31191309 	 -1.12980289
0.31519638 	 -1.13394722
0.31847968 	 -1.13814530
0.32176298 	 -1.14239714
0.32504627 	 -1.14670274
0.32832957 	 -1.15106211
0.33161286 	 -1.15547525
0.33489616 	 -1.15994216
0.33817945 	 -1.16446286
0.34146275 	 -1.16903734
0.34474605 	 -1.17366562
0.34802934 	 -1.17834770
0.35131264 	 -1.18308358
0.35459593 	 -1.18787326
0.35787923 	 -1.19271675
0.36116252 	 -1.19761404
0.36444582 	 -1.20256513
0.36772912 	 -1.20756998
0.37101241 	 -1.21262860
0.37429571 	 -1.21774095
0.37757900 	 -1.22290698
0.38086230 	 -1.22812666
0.38414559 	 -1.23339992
0.38742889 	 -1.23872668
0.39071219 	 -1.24410685
0.39399548 	 -1.24954031
0.39727878 	 -1.25502693
0.40056207 	 -1.26056655
0.40384537 	 -1.26615898
0.40712866 	 -1.27180399
0.41041196 	 -1.27750134
0.41369526 	 -1.28325071
0.41697855 	 -1.28905178
0.42026185 	 -1.29490415
0.42354514 	 -1.30080739
0.42682844 	 -1.30676098
0.43011173 	 -1.31276436
0.43339503 	 -1.31881690
0.43667833 	 -1.32491788
0.43996162 	 -1.33106649
0.44324492 	 -1.33726184
0.44652821 	 -1.34350293
0.44981151 	 -1.34978866
0.45309480 	 -1.35611780
0.45637810 	 -1.36248900
0.45966139 	 -1.36890076
0.46294469 	 -1.37535144
0.46622799 	 -1.38183924
0.46951128 	 -1.38836216
0.47279458 	 -1.39491805
0.47607787 	 -1.40150454
0.47936117 	 -1.40811906
0.48264446 	 -1.41475880
0.48592776 	 -1.42142074
0.48921106 	 -1.42810157
0.49249435 	 -1.43479776
0.49577765 	 -1.44150546
0.49906094 	 -1.44822056
0.50234424 	 -1.45493865
0.50562753 	 -1.46165501
0.50891083 	 -1.46836459
0.51219413 	 -1.47506206
0.51547742 	 -1.48174173
0.51876072 	 -1.48839761
0.52204401 	 -1.49502341
0.52532731 	 -1.50161252
0.52861060 	 -1.50815805
0.53189390 	 -1.51465288
0.53517720 	 -1.52108961
0.53846049 	 -1.52746068
0.54174379 	 -1.53375836
0.54502708 	 -1.53997482
0.54831038 	 -1.54610218
0.55159367 	 -1.55213257
0.55487697 	 -1.55805819
0.55816027 	 -1.56387140
0.56144356 	 -1.56956476
0.56472686 	 -1.57513111
0.56801015 	 -1.58056365
0.57129345 	 -1.58585599
0.57457674 	 -1.59100220
0.57786004 	 -1.59599686
0.58114333 	 -1.60083512
0.58442663 	 -1.60551270
0.58770993 	 -1.61002592
0.59099322 	 -1.61437171
0.59427652 	 -1.61854758
0.59755981 	 -1.62255164
0.60084311 	 -1.62638258
0.60412640 	 -1.63003961
0.60740970 	 -1.63352246
0.61069300 	 -1.63683130
0.61397629 	 -1.63996675
0.61725959 	 -1.64292983
0.62054288 	 -1.64572189
0.62382618 	 -1.64834458
0.62710947 	 -1.65079986
0.63039277 	 -1.65308987
0.63367607 	 -1.65521699
0.63695936 	 -1.65718376
0.64024266 	 -1.65899285
0.64352595 	 -1.66064703
0.64680925 	 -1.66214920
0.65009254 	 -1.66350227
0.65337584 	 -1.66470924
0.65665914 	 -1.66577310
0.65994243 	 -1.66669688
0.66322573 	 -1.66748358
0.66650902 	 -1.66813621
0.66979232 	 -1.66865772
0.67307561 	 -1.66905105
0.67635891 	 -1.66931908
0.67964221 	 -1.66946463
0.68292550 	 -1.66949048
0.68620880 	 -1.66939933
0.68949209 	 -1.66919382
0.69277539 	 -1.66887650
0.69605868 	 -1.66844988
0.69934198 	 -1.66791635
0.70262527 	 -1.66727826
0.70590857 	 -1.66653785
0.70919187 	 -1.66569732
0.71247516 	 -1.66475876
0.71575846 	 -1.66372419
0.71904175 	 -1.66259556
0.72232505 	 -1.66137474
0.72560834 	 -1.66006353
0.72889164 	 -1.65866365
0.73217494 	 -1.65717675
0.73545823 	 -1.65560443
0.73874153 	 -1.65394819
0.74202482 	 -1.65220950
0.74530812 	 -1.65038975
0.74859141 	 -1.64849027
0.75187471 	 -1.64651233
0.75515801 	 -1.64445715
0.75844130 	 -1.64232590
0.76172460 	 -1.64011969
0.76500789 	 -1.63783958
0.76829119 	 -1.63548659
0.77157448 	 -1.63306171
0.77485778 	 -1.63056584
0.77814108 	 -1.62799989
0.78142437 	 -1.62536470
0.78470767 	 -1.62266108
0.78799096 	 -1.61988981
0.79127426 	 -1.61705164
0.79455755 	 -1.61414728
0.79784085 	 -1.61117741
0.80112415 	 -1.60814268
0.80440744 	 -1.60504372
0.80769074 	 -1.60188113
0.81097403 	 -1.59865548
0.81425733 	 -1.59536734
0.81754062 	 -1.59201724
0.82082392 	 -1.58860570
0.82410721 	 -1.58513320
0.82739051 	 -1.58160023
0.83067381 	 -1.57800725
0.83395710 	 -1.57435471
0.83724040 	 -1.57064306
0.84052369 	 -1.56687270
0.84380699 	 -1.56304406
0.84709028 	 -1.55915753
0.85037358 	 -1.55521352
0.85365688 	 -1.55121240
0.85694017 	 -1.54715455
0.86022347 	 -1.54304035
0.86350676 	 -1.53887016
0.86679006 	 -1.53464436
0.87007335 	 -1.53036329
0.87335665 	 -1.52602732
0.87663995 	 -1.52163681
0.87992324 	 -1.51719211
0.88320654 	 -1.51269358
0.88648983 	 -1.50814158
0.88977313 	 -1.50353647
0.89305642 	 -1.49887862
0.89633972 	 -1.49416840
0.89962302 	 -1.48940618
0.90290631 	 -1.48459234
0.90618961 	 -1.47972727
0.90947290 	 -1.47481137
0.91275620 	 -1.46984504
0.91603949 	 -1.46482869
0.91932279 	 -1.45976274
0.92260609 	 -1.45464764
0.92588938 	 -1.44948383
0.92917268 	 -1.44427177
0.93245597 	 -1.43901193
0.93573927 	 -1.43370481
0.93902256 	 -1.42835091
0.94230586 	 -1.42295075
0.94558915 	 -1.41750487
0.94887245 	 -1.41201384
0.95215575 	 -1.40647823
0.95543904 	 -1.40089864
0.95872234 	 -1.39527570
0.96200563 	 -1.38961004
0.96528893 	 -1.38390233
0.96857222 	 -1.37815327
0.97185552 	 -1.37236358
0.97513882 	 -1.36653399
0.97842211 	 -1.36066529
0.98170541 	 -1.35475827
0.98498870 	 -1.34881377
0.98827200 	 -1.34283264
0.99155529 	 -1.33681579
0.99483859 	 -1.33076414
0.99812189 	 -1.32467865
1.00140518 	 -1.31856033
1.00468848 	 -1.31241020
1.00797177 	 -1.30622935
1.01125507 	 -1.30001887
1.01453836 	 -1.29377993
1.01782166 	 -1.28751372
1.02110496 	 -1.28122147
1.02438825 	 -1.27490447
1.02767155 	 -1.26856404
1.03095484 	 -1.26220156
1.03423814 	 -1.25581844
1.03752143 	 -1.24941616
1.04080473 	 -1.24299624
1.04408803 	 -1.23656025
1.04737132 	 -1.23010982
1.05065462 	 -1.22364663
1.05393791 	 -1.21717243
1.05722121 	 -1.21068901
1.06050450 	 -1.20419823
1.06378780 	 -1.19770202
1.06707109 	 -1.19120236
1.07035439 	 -1.18470129
1.07363769 	 -1.17820094
1.07692098 	 -1.17170350
1.08020428 	 -1.16521122
1.08348757 	 -1.15872645
1.08677087 	 -1.15225158
1.09005416 	 -1.14578911
1.09333746 	 -1.13934160
1.09662076 	 -1.13291171
1.09990405 	 -1.12650218
1.10318735 	 -1.12011584
1.10647064 	 -1.11375559
1.10975394 	 -1.10742446
1.11303723 	 -1.10112555
1.11632053 	 -1.09486207
1.11960383 	 -1.08863734
1.12288712 	 -1.08245477
1.12617042 	 -1.07631790
1.12945371 	 -1.07023035
1.13273701 	 -1.06419590
1.13602030 	 -1.05821842
1.13930360 	 -1.05230190
1.14258690 	 -1.04645046
1.14587019 	 -1.04066835
1.14915349 	 -1.03495995
1.15243678 	 -1.02932976
1.15572008 	 -1.02378242
1.15900337 	 -1.01832270
1.16228667 	 -1.01295549
1.16556997 	 -1.00768584
1.16885326 	 -1.00251890
1.17213656 	 -0.99745995
1.17541985 	 -0.99251439
1.17870315 	 -0.98768773
1.18198644 	 -0.98298560
1.18526974 	 -0.97841370
1.18855304 	 -0.97397782
1.19183633 	 -0.96968380
1.19511963 	 -0.96553754
1.19840292 	 -0.96154495
1.20168622 	 -0.95771195
1.20496951 	 -0.95404441
1.20825281 	 -0.95054815
1.21153610 	 -0.94722889
1.21481940 	 -0.94409221
1.21810270 	 -0.94114353
1.22138599 	 -0.93838803
1.22466929 	 -0.93583065
1.22795258 	 -0.93347599
1.23123588 	 -0.93132834
1.23451917 	 -0.92939154
1.23780247 	 -0.92766904
1.24108577 	 -0.92616375
1.24436906 	 -0.92487810
1.24765236 	 -0.92381394
1.25093565 	 -0.92297253
1.25421895 	 -0.92235455
1.25750224 	 -0.92196001
1.26078554 	 -0.92178834
