TMD:	 WS2 

band  1
-1.02438825 	 -2.01372097
-1.02110496 	 -2.02100576
-1.01782166 	 -2.02824042
-1.01453836 	 -2.03542352
-1.01125507 	 -2.04255368
-1.00797177 	 -2.04962951
-1.00468848 	 -2.05664971
-1.00140518 	 -2.06361298
-0.99812189 	 -2.07051805
-0.99483859 	 -2.07736370
-0.99155529 	 -2.08414874
-0.98827200 	 -2.09087201
-0.98498870 	 -2.09753237
-0.98170541 	 -2.10412872
-0.97842211 	 -2.11065999
-0.97513882 	 -2.11712514
-0.97185552 	 -2.12352315
-0.96857222 	 -2.12985304
-0.96528893 	 -2.13611385
-0.96200563 	 -2.14230466
-0.95872234 	 -2.14842455
-0.95543904 	 -2.15447264
-0.95215575 	 -2.16044809
-0.94887245 	 -2.16635007
-0.94558915 	 -2.17217777
-0.94230586 	 -2.17793041
-0.93902256 	 -2.18360723
-0.93573927 	 -2.18920750
-0.93245597 	 -2.19473050
-0.92917268 	 -2.20017555
-0.92588938 	 -2.20554196
-0.92260609 	 -2.21082909
-0.91932279 	 -2.21603631
-0.91603949 	 -2.22116299
-0.91275620 	 -2.22620856
-0.90947290 	 -2.23117241
-0.90618961 	 -2.23605400
-0.90290631 	 -2.24085277
-0.89962302 	 -2.24556820
-0.89633972 	 -2.25019977
-0.89305642 	 -2.25474697
-0.88977313 	 -2.25920931
-0.88648983 	 -2.26358631
-0.88320654 	 -2.26787750
-0.87992324 	 -2.27208243
-0.87663995 	 -2.27620065
-0.87335665 	 -2.28023171
-0.87007335 	 -2.28417517
-0.86679006 	 -2.28803063
-0.86350676 	 -2.29179763
-0.86022347 	 -2.29547578
-0.85694017 	 -2.29906466
-0.85365688 	 -2.30256385
-0.85037358 	 -2.30597293
-0.84709028 	 -2.30929149
-0.84380699 	 -2.31251913
-0.84052369 	 -2.31565541
-0.83724040 	 -2.31869992
-0.83395710 	 -2.32165222
-0.83067381 	 -2.32451188
-0.82739051 	 -2.32727845
-0.82410721 	 -2.32995147
-0.82082392 	 -2.33253049
-0.81754062 	 -2.33501501
-0.81425733 	 -2.33740453
-0.81097403 	 -2.33969856
-0.80769074 	 -2.34189655
-0.80440744 	 -2.34399794
-0.80112415 	 -2.34600217
-0.79784085 	 -2.34790864
-0.79455755 	 -2.34971673
-0.79127426 	 -2.35142577
-0.78799096 	 -2.35303509
-0.78470767 	 -2.35454397
-0.78142437 	 -2.35595168
-0.77814108 	 -2.35725742
-0.77485778 	 -2.35846037
-0.77157448 	 -2.35955969
-0.76829119 	 -2.36055446
-0.76500789 	 -2.36144375
-0.76172460 	 -2.36222656
-0.75844130 	 -2.36290187
-0.75515801 	 -2.36346859
-0.75187471 	 -2.36392558
-0.74859141 	 -2.36427166
-0.74530812 	 -2.36450560
-0.74202482 	 -2.36462609
-0.73874153 	 -2.36463181
-0.73545823 	 -2.36452133
-0.73217494 	 -2.36429320
-0.72889164 	 -2.36394589
-0.72560834 	 -2.36347785
-0.72232505 	 -2.36288742
-0.71904175 	 -2.36217293
-0.71575846 	 -2.36133262
-0.71247516 	 -2.36036469
-0.70919187 	 -2.35926730
-0.70590857 	 -2.35803852
-0.70262527 	 -2.35667641
-0.69934198 	 -2.35517898
-0.69605868 	 -2.35354418
-0.69277539 	 -2.35176994
-0.68949209 	 -2.34985415
-0.68620880 	 -2.34779469
-0.68292550 	 -2.34558940
-0.67964221 	 -2.34323614
-0.67635891 	 -2.34073273
-0.67307561 	 -2.33807704
-0.66979232 	 -2.33526693
-0.66650902 	 -2.33230029
-0.66322573 	 -2.32917507
-0.65994243 	 -2.32588925
-0.65665914 	 -2.32244091
-0.65337584 	 -2.31882817
-0.65009254 	 -2.31504927
-0.64680925 	 -2.31110258
-0.64352595 	 -2.30698656
-0.64024266 	 -2.30269983
-0.63695936 	 -2.29824119
-0.63367607 	 -2.29360958
-0.63039277 	 -2.28880417
-0.62710947 	 -2.28382432
-0.62382618 	 -2.27866963
-0.62054288 	 -2.27333991
-0.61725959 	 -2.26783526
-0.61397629 	 -2.26215605
-0.61069300 	 -2.25630290
-0.60740970 	 -2.25027675
-0.60412640 	 -2.24407884
-0.60084311 	 -2.23771070
-0.59755981 	 -2.23117419
-0.59427652 	 -2.22447149
-0.59099322 	 -2.21760510
-0.58770993 	 -2.21057782
-0.58442663 	 -2.20339280
-0.58114333 	 -2.19605347
-0.57786004 	 -2.18856358
-0.57457674 	 -2.18092719
-0.57129345 	 -2.17314860
-0.56801015 	 -2.16523244
-0.56472686 	 -2.15718354
-0.56144356 	 -2.14900701
-0.55816027 	 -2.14070818
-0.55487697 	 -2.13229255
-0.55159367 	 -2.12376585
-0.54831038 	 -2.11513394
-0.54502708 	 -2.10640284
-0.54174379 	 -2.09757869
-0.53846049 	 -2.08866772
-0.53517720 	 -2.07967626
-0.53189390 	 -2.07061068
-0.52861060 	 -2.06147738
-0.52532731 	 -2.05228281
-0.52204401 	 -2.04303340
-0.51876072 	 -2.03373555
-0.51547742 	 -2.02439564
-0.51219413 	 -2.01501998
-0.50891083 	 -2.00561484
-0.50562753 	 -1.99618638
-0.50234424 	 -1.98674066
-0.49906094 	 -1.97728366
-0.49577765 	 -1.96782122
-0.49249435 	 -1.95835905
-0.48921106 	 -1.94890273
-0.48592776 	 -1.93945769
-0.48264446 	 -1.93002921
-0.47936117 	 -1.92062242
-0.47607787 	 -1.91124226
-0.47279458 	 -1.90189353
-0.46951128 	 -1.89258086
-0.46622799 	 -1.88330868
-0.46294469 	 -1.87408128
-0.45966139 	 -1.86490276
-0.45637810 	 -1.85577704
-0.45309480 	 -1.84670786
-0.44981151 	 -1.83769881
-0.44652821 	 -1.82875329
-0.44324492 	 -1.81987451
-0.43996162 	 -1.81106556
-0.43667833 	 -1.80232930
-0.43339503 	 -1.79366849
-0.43011173 	 -1.78508566
-0.42682844 	 -1.77658325
-0.42354514 	 -1.76816348
-0.42026185 	 -1.75982847
-0.41697855 	 -1.75158015
-0.41369526 	 -1.74342034
-0.41041196 	 -1.73535069
-0.40712866 	 -1.72737273
-0.40384537 	 -1.71948786
-0.40056207 	 -1.71169733
-0.39727878 	 -1.70400229
-0.39399548 	 -1.69640375
-0.39071219 	 -1.68890261
-0.38742889 	 -1.68149966
-0.38414559 	 -1.67419559
-0.38086230 	 -1.66699096
-0.37757900 	 -1.65988625
-0.37429571 	 -1.65288185
-0.37101241 	 -1.64597803
-0.36772912 	 -1.63917500
-0.36444582 	 -1.63247286
-0.36116252 	 -1.62587167
-0.35787923 	 -1.61937136
-0.35459593 	 -1.61297183
-0.35131264 	 -1.60667288
-0.34802934 	 -1.60047427
-0.34474605 	 -1.59437568
-0.34146275 	 -1.58837674
-0.33817945 	 -1.58247702
-0.33489616 	 -1.57667603
-0.33161286 	 -1.57097324
-0.32832957 	 -1.56536807
-0.32504627 	 -1.55985990
-0.32176298 	 -1.55444807
-0.31847968 	 -1.54913186
-0.31519638 	 -1.54391055
-0.31191309 	 -1.53878336
-0.30862979 	 -1.53374948
-0.30534650 	 -1.52880810
-0.30206320 	 -1.52395834
-0.29877991 	 -1.51919933
-0.29549661 	 -1.51453016
-0.29221332 	 -1.50994992
-0.28893002 	 -1.50545766
-0.28564672 	 -1.50105243
-0.28236343 	 -1.49673324
-0.27908013 	 -1.49249913
-0.27579684 	 -1.48834910
-0.27251354 	 -1.48428213
-0.26923025 	 -1.48029722
-0.26594695 	 -1.47639335
-0.26266365 	 -1.47256950
-0.25938036 	 -1.46882463
-0.25609706 	 -1.46515772
-0.25281377 	 -1.46156774
-0.24953047 	 -1.45805364
-0.24624718 	 -1.45461440
-0.24296388 	 -1.45124899
-0.23968058 	 -1.44795638
-0.23639729 	 -1.44473555
-0.23311399 	 -1.44158546
-0.22983070 	 -1.43850511
-0.22654740 	 -1.43549349
-0.22326411 	 -1.43254959
-0.21998081 	 -1.42967241
-0.21669751 	 -1.42686096
-0.21341422 	 -1.42411427
-0.21013092 	 -1.42143136
-0.20684763 	 -1.41881126
-0.20356433 	 -1.41625302
-0.20028104 	 -1.41375571
-0.19699774 	 -1.41131838
-0.19371444 	 -1.40894012
-0.19043115 	 -1.40662000
-0.18714785 	 -1.40435715
-0.18386456 	 -1.40215066
-0.18058126 	 -1.39999967
-0.17729797 	 -1.39790330
-0.17401467 	 -1.39586072
-0.17073138 	 -1.39387109
-0.16744808 	 -1.39193359
-0.16416478 	 -1.39004740
-0.16088149 	 -1.38821173
-0.15759819 	 -1.38642580
-0.15431490 	 -1.38468885
-0.15103160 	 -1.38300012
-0.14774831 	 -1.38135888
-0.14446501 	 -1.37976439
-0.14118171 	 -1.37821596
-0.13789842 	 -1.37671289
-0.13461512 	 -1.37525450
-0.13133183 	 -1.37384012
-0.12804853 	 -1.37246912
-0.12476524 	 -1.37114085
-0.12148194 	 -1.36985470
-0.11819864 	 -1.36861007
-0.11491535 	 -1.36740637
-0.11163205 	 -1.36624303
-0.10834876 	 -1.36511950
-0.10506546 	 -1.36403524
-0.10178217 	 -1.36298972
-0.09849887 	 -1.36198244
-0.09521557 	 -1.36101290
-0.09193228 	 -1.36008064
-0.08864898 	 -1.35918520
-0.08536569 	 -1.35832612
-0.08208239 	 -1.35750299
-0.07879910 	 -1.35671540
-0.07551580 	 -1.35596295
-0.07223250 	 -1.35524527
-0.06894921 	 -1.35456199
-0.06566591 	 -1.35391277
-0.06238262 	 -1.35329729
-0.05909932 	 -1.35271522
-0.05581603 	 -1.35216628
-0.05253273 	 -1.35165019
-0.04924944 	 -1.35116669
-0.04596614 	 -1.35071552
-0.04268284 	 -1.35029646
-0.03939955 	 -1.34990930
-0.03611625 	 -1.34955383
-0.03283296 	 -1.34922988
-0.02954966 	 -1.34893728
-0.02626637 	 -1.34867588
-0.02298307 	 -1.34844555
-0.01969977 	 -1.34824617
-0.01641648 	 -1.34807764
-0.01313318 	 -1.34793987
-0.00984989 	 -1.34783279
-0.00656659 	 -1.34775635
-0.00328330 	 -1.34771050
-0.00000000 	 -1.34769522
0.00328330 	 -1.34771050
0.00656659 	 -1.34775635
0.00984989 	 -1.34783279
0.01313318 	 -1.34793987
0.01641648 	 -1.34807764
0.01969977 	 -1.34824617
0.02298307 	 -1.34844555
0.02626637 	 -1.34867588
0.02954966 	 -1.34893728
0.03283296 	 -1.34922988
0.03611625 	 -1.34955383
0.03939955 	 -1.34990930
0.04268284 	 -1.35029646
0.04596614 	 -1.35071552
0.04924944 	 -1.35116669
0.05253273 	 -1.35165019
0.05581603 	 -1.35216628
0.05909932 	 -1.35271522
0.06238262 	 -1.35329729
0.06566591 	 -1.35391277
0.06894921 	 -1.35456199
0.07223250 	 -1.35524527
0.07551580 	 -1.35596295
0.07879910 	 -1.35671540
0.08208239 	 -1.35750299
0.08536569 	 -1.35832612
0.08864898 	 -1.35918520
0.09193228 	 -1.36008064
0.09521557 	 -1.36101290
0.09849887 	 -1.36198244
0.10178217 	 -1.36298972
0.10506546 	 -1.36403524
0.10834876 	 -1.36511950
0.11163205 	 -1.36624303
0.11491535 	 -1.36740637
0.11819864 	 -1.36861007
0.12148194 	 -1.36985470
0.12476524 	 -1.37114085
0.12804853 	 -1.37246912
0.13133183 	 -1.37384012
0.13461512 	 -1.37525450
0.13789842 	 -1.37671289
0.14118171 	 -1.37821596
0.14446501 	 -1.37976439
0.14774831 	 -1.38135888
0.15103160 	 -1.38300012
0.15431490 	 -1.38468885
0.15759819 	 -1.38642580
0.16088149 	 -1.38821173
0.16416478 	 -1.39004740
0.16744808 	 -1.39193359
0.17073138 	 -1.39387109
0.17401467 	 -1.39586072
0.17729797 	 -1.39790330
0.18058126 	 -1.39999967
0.18386456 	 -1.40215066
0.18714785 	 -1.40435715
0.19043115 	 -1.40662000
0.19371444 	 -1.40894012
0.19699774 	 -1.41131838
0.20028104 	 -1.41375571
0.20356433 	 -1.41625302
0.20684763 	 -1.41881126
0.21013092 	 -1.42143136
0.21341422 	 -1.42411427
0.21669751 	 -1.42686096
0.21998081 	 -1.42967241
0.22326411 	 -1.43254959
0.22654740 	 -1.43549349
0.22983070 	 -1.43850511
0.23311399 	 -1.44158546
0.23639729 	 -1.44473555
0.23968058 	 -1.44795638
0.24296388 	 -1.45124899
0.24624718 	 -1.45461440
0.24953047 	 -1.45805364
0.25281377 	 -1.46156774
0.25609706 	 -1.46515772
0.25938036 	 -1.46882463
0.26266365 	 -1.47256950
0.26594695 	 -1.47639335
0.26923025 	 -1.48029722
0.27251354 	 -1.48428213
0.27579684 	 -1.48834910
0.27908013 	 -1.49249913
0.28236343 	 -1.49673324
0.28564672 	 -1.50105243
0.28893002 	 -1.50545766
0.29221332 	 -1.50994992
0.29549661 	 -1.51453016
0.29877991 	 -1.51919933
0.30206320 	 -1.52395834
0.30534650 	 -1.52880810
0.30862979 	 -1.53374948
0.31191309 	 -1.53878336
0.31519638 	 -1.54391055
0.31847968 	 -1.54913186
0.32176298 	 -1.55444807
0.32504627 	 -1.55985990
0.32832957 	 -1.56536807
0.33161286 	 -1.57097324
0.33489616 	 -1.57667603
0.33817945 	 -1.58247702
0.34146275 	 -1.58837674
0.34474605 	 -1.59437568
0.34802934 	 -1.60047427
0.35131264 	 -1.60667288
0.35459593 	 -1.61297183
0.35787923 	 -1.61937136
0.36116252 	 -1.62587167
0.36444582 	 -1.63247286
0.36772912 	 -1.63917500
0.37101241 	 -1.64597803
0.37429571 	 -1.65288185
0.37757900 	 -1.65988625
0.38086230 	 -1.66699096
0.38414559 	 -1.67419559
0.38742889 	 -1.68149966
0.39071219 	 -1.68890261
0.39399548 	 -1.69640375
0.39727878 	 -1.70400229
0.40056207 	 -1.71169733
0.40384537 	 -1.71948786
0.40712866 	 -1.72737273
0.41041196 	 -1.73535069
0.41369526 	 -1.74342034
0.41697855 	 -1.75158015
0.42026185 	 -1.75982847
0.42354514 	 -1.76816348
0.42682844 	 -1.77658325
0.43011173 	 -1.78508566
0.43339503 	 -1.79366849
0.43667833 	 -1.80232930
0.43996162 	 -1.81106556
0.44324492 	 -1.81987451
0.44652821 	 -1.82875329
0.44981151 	 -1.83769881
0.45309480 	 -1.84670786
0.45637810 	 -1.85577704
0.45966139 	 -1.86490276
0.46294469 	 -1.87408128
0.46622799 	 -1.88330868
0.46951128 	 -1.89258086
0.47279458 	 -1.90189353
0.47607787 	 -1.91124226
0.47936117 	 -1.92062242
0.48264446 	 -1.93002921
0.48592776 	 -1.93945769
0.48921106 	 -1.94890273
0.49249435 	 -1.95835905
0.49577765 	 -1.96782122
0.49906094 	 -1.97728366
0.50234424 	 -1.98674066
0.50562753 	 -1.99618638
0.50891083 	 -2.00561484
0.51219413 	 -2.01501998
0.51547742 	 -2.02439564
0.51876072 	 -2.03373555
0.52204401 	 -2.04303340
0.52532731 	 -2.05228281
0.52861060 	 -2.06147738
0.53189390 	 -2.07061068
0.53517720 	 -2.07967626
0.53846049 	 -2.08866772
0.54174379 	 -2.09757869
0.54502708 	 -2.10640284
0.54831038 	 -2.11513394
0.55159367 	 -2.12376585
0.55487697 	 -2.13229255
0.55816027 	 -2.14070818
0.56144356 	 -2.14900701
0.56472686 	 -2.15718354
0.56801015 	 -2.16523244
0.57129345 	 -2.17314860
0.57457674 	 -2.18092719
0.57786004 	 -2.18856358
0.58114333 	 -2.19605347
0.58442663 	 -2.20339280
0.58770993 	 -2.21057782
0.59099322 	 -2.21760510
0.59427652 	 -2.22447149
0.59755981 	 -2.23117419
0.60084311 	 -2.23771070
0.60412640 	 -2.24407884
0.60740970 	 -2.25027675
0.61069300 	 -2.25630290
0.61397629 	 -2.26215605
0.61725959 	 -2.26783526
0.62054288 	 -2.27333991
0.62382618 	 -2.27866963
0.62710947 	 -2.28382432
0.63039277 	 -2.28880417
0.63367607 	 -2.29360958
0.63695936 	 -2.29824119
0.64024266 	 -2.30269983
0.64352595 	 -2.30698656
0.64680925 	 -2.31110258
0.65009254 	 -2.31504927
0.65337584 	 -2.31882817
0.65665914 	 -2.32244091
0.65994243 	 -2.32588925
0.66322573 	 -2.32917507
0.66650902 	 -2.33230029
0.66979232 	 -2.33526693
0.67307561 	 -2.33807704
0.67635891 	 -2.34073273
0.67964221 	 -2.34323614
0.68292550 	 -2.34558940
0.68620880 	 -2.34779469
0.68949209 	 -2.34985415
0.69277539 	 -2.35176994
0.69605868 	 -2.35354418
0.69934198 	 -2.35517898
0.70262527 	 -2.35667641
0.70590857 	 -2.35803852
0.70919187 	 -2.35926730
0.71247516 	 -2.36036469
0.71575846 	 -2.36133262
0.71904175 	 -2.36217293
0.72232505 	 -2.36288742
0.72560834 	 -2.36347785
0.72889164 	 -2.36394589
0.73217494 	 -2.36429320
0.73545823 	 -2.36452133
0.73874153 	 -2.36463181
0.74202482 	 -2.36462609
0.74530812 	 -2.36450560
0.74859141 	 -2.36427166
0.75187471 	 -2.36392558
0.75515801 	 -2.36346859
0.75844130 	 -2.36290187
0.76172460 	 -2.36222656
0.76500789 	 -2.36144375
0.76829119 	 -2.36055446
0.77157448 	 -2.35955969
0.77485778 	 -2.35846037
0.77814108 	 -2.35725742
0.78142437 	 -2.35595168
0.78470767 	 -2.35454397
0.78799096 	 -2.35303509
0.79127426 	 -2.35142577
0.79455755 	 -2.34971673
0.79784085 	 -2.34790864
0.80112415 	 -2.34600217
0.80440744 	 -2.34399794
0.80769074 	 -2.34189655
0.81097403 	 -2.33969856
0.81425733 	 -2.33740453
0.81754062 	 -2.33501501
0.82082392 	 -2.33253049
0.82410721 	 -2.32995147
0.82739051 	 -2.32727845
0.83067381 	 -2.32451188
0.83395710 	 -2.32165222
0.83724040 	 -2.31869992
0.84052369 	 -2.31565541
0.84380699 	 -2.31251913
0.84709028 	 -2.30929149
0.85037358 	 -2.30597293
0.85365688 	 -2.30256385
0.85694017 	 -2.29906466
0.86022347 	 -2.29547578
0.86350676 	 -2.29179763
0.86679006 	 -2.28803063
0.87007335 	 -2.28417517
0.87335665 	 -2.28023171
0.87663995 	 -2.27620065
0.87992324 	 -2.27208243
0.88320654 	 -2.26787750
0.88648983 	 -2.26358631
0.88977313 	 -2.25920931
0.89305642 	 -2.25474697
0.89633972 	 -2.25019977
0.89962302 	 -2.24556820
0.90290631 	 -2.24085277
0.90618961 	 -2.23605400
0.90947290 	 -2.23117241
0.91275620 	 -2.22620856
0.91603949 	 -2.22116299
0.91932279 	 -2.21603631
0.92260609 	 -2.21082909
0.92588938 	 -2.20554196
0.92917268 	 -2.20017555
0.93245597 	 -2.19473050
0.93573927 	 -2.18920750
0.93902256 	 -2.18360723
0.94230586 	 -2.17793041
0.94558915 	 -2.17217777
0.94887245 	 -2.16635007
0.95215575 	 -2.16044809
0.95543904 	 -2.15447264
0.95872234 	 -2.14842455
0.96200563 	 -2.14230466
0.96528893 	 -2.13611385
0.96857222 	 -2.12985304
0.97185552 	 -2.12352315
0.97513882 	 -2.11712514
0.97842211 	 -2.11065999
0.98170541 	 -2.10412872
0.98498870 	 -2.09753237
0.98827200 	 -2.09087201
0.99155529 	 -2.08414874
0.99483859 	 -2.07736370
0.99812189 	 -2.07051805
1.00140518 	 -2.06361298
1.00468848 	 -2.05664971
1.00797177 	 -2.04962951
1.01125507 	 -2.04255368
1.01453836 	 -2.03542352
1.01782166 	 -2.02824042
1.02110496 	 -2.02100576
1.02438825 	 -2.01372097
1.02767155 	 -2.00638753
1.03095484 	 -1.99900694
1.03423814 	 -1.99158074
1.03752143 	 -1.98411052
1.04080473 	 -1.97659790
1.04408803 	 -1.96904454
1.04737132 	 -1.96145214
1.05065462 	 -1.95382245
1.05393791 	 -1.94615724
1.05722121 	 -1.93845836
1.06050450 	 -1.93072767
1.06378780 	 -1.92296709
1.06707109 	 -1.91517858
1.07035439 	 -1.90736415
1.07363769 	 -1.89952586
1.07692098 	 -1.89166580
1.08020428 	 -1.88378614
1.08348757 	 -1.87588907
1.08677087 	 -1.86797684
1.09005416 	 -1.86005175
1.09333746 	 -1.85211617
1.09662076 	 -1.84417249
1.09990405 	 -1.83622319
1.10318735 	 -1.82827077
1.10647064 	 -1.82031780
1.10975394 	 -1.81236693
1.11303723 	 -1.80442082
1.11632053 	 -1.79648223
1.11960383 	 -1.78855396
1.12288712 	 -1.78063887
1.12617042 	 -1.77273988
1.12945371 	 -1.76485998
1.13273701 	 -1.75700221
1.13602030 	 -1.74916969
1.13930360 	 -1.74136558
1.14258690 	 -1.73359312
1.14587019 	 -1.72585562
1.14915349 	 -1.71815643
1.15243678 	 -1.71049899
1.15572008 	 -1.70288680
1.15900337 	 -1.69532341
1.16228667 	 -1.68781247
1.16556997 	 -1.68035765
1.16885326 	 -1.67296272
1.17213656 	 -1.66563150
1.17541985 	 -1.65836789
1.17870315 	 -1.65117584
1.18198644 	 -1.64405937
1.18526974 	 -1.63702256
1.18855304 	 -1.63006955
1.19183633 	 -1.62320455
1.19511963 	 -1.61643182
1.19840292 	 -1.60975568
1.20168622 	 -1.60318051
1.20496951 	 -1.59671073
1.20825281 	 -1.59035082
1.21153610 	 -1.58410530
1.21481940 	 -1.57797876
1.21810270 	 -1.57197579
1.22138599 	 -1.56610106
1.22466929 	 -1.56035923
1.22795258 	 -1.55475503
1.23123588 	 -1.54929318
1.23451917 	 -1.54397845
1.23780247 	 -1.53881559
1.24108577 	 -1.53380939
1.24436906 	 -1.52896463
1.24765236 	 -1.52428608
1.25093565 	 -1.51977849
1.25421895 	 -1.51544663
1.25750224 	 -1.51129519
1.26078554 	 -1.50732888
1.26406884 	 -1.50355233
1.26735213 	 -1.49997013
1.27063543 	 -1.49658684
1.27391872 	 -1.49340691
1.27720202 	 -1.49043474
1.28048531 	 -1.48767465
1.28376861 	 -1.48513085
1.28705191 	 -1.48280746
1.29033520 	 -1.48070850
1.29361850 	 -1.47883785
1.29690179 	 -1.47719927
1.30018509 	 -1.47579639
1.30346838 	 -1.47463269
1.30675168 	 -1.47371150
1.31003498 	 -1.47303599
1.31331827 	 -1.47260916
1.31660157 	 -1.47243384
1.31988486 	 -1.47251268
