TMD:	 WSe2 

band  1
-0.85365688 	 -1.55183570
-0.85037358 	 -1.55559354
-0.84709028 	 -1.55929470
-0.84380699 	 -1.56293904
-0.84052369 	 -1.56652638
-0.83724040 	 -1.57005657
-0.83395710 	 -1.57352944
-0.83067381 	 -1.57694481
-0.82739051 	 -1.58030250
-0.82410721 	 -1.58360233
-0.82082392 	 -1.58684409
-0.81754062 	 -1.59002757
-0.81425733 	 -1.59315256
-0.81097403 	 -1.59621881
-0.80769074 	 -1.59922607
-0.80440744 	 -1.60217408
-0.80112415 	 -1.60506256
-0.79784085 	 -1.60789120
-0.79455755 	 -1.61065967
-0.79127426 	 -1.61336762
-0.78799096 	 -1.61601470
-0.78470767 	 -1.61860049
-0.78142437 	 -1.62112458
-0.77814108 	 -1.62358651
-0.77485778 	 -1.62598580
-0.77157448 	 -1.62832194
-0.76829119 	 -1.63059438
-0.76500789 	 -1.63280252
-0.76172460 	 -1.63494576
-0.75844130 	 -1.63702343
-0.75515801 	 -1.63903482
-0.75187471 	 -1.64097920
-0.74859141 	 -1.64285576
-0.74530812 	 -1.64466368
-0.74202482 	 -1.64640208
-0.73874153 	 -1.64807001
-0.73545823 	 -1.64966648
-0.73217494 	 -1.65119047
-0.72889164 	 -1.65264087
-0.72560834 	 -1.65401654
-0.72232505 	 -1.65531625
-0.71904175 	 -1.65653874
-0.71575846 	 -1.65768268
-0.71247516 	 -1.65874667
-0.70919187 	 -1.65972924
-0.70590857 	 -1.66062888
-0.70262527 	 -1.66144398
-0.69934198 	 -1.66217290
-0.69605868 	 -1.66281389
-0.69277539 	 -1.66336517
-0.68949209 	 -1.66382486
-0.68620880 	 -1.66419104
-0.68292550 	 -1.66446169
-0.67964221 	 -1.66463475
-0.67635891 	 -1.66470809
-0.67307561 	 -1.66467950
-0.66979232 	 -1.66454671
-0.66650902 	 -1.66430739
-0.66322573 	 -1.66395918
-0.65994243 	 -1.66349962
-0.65665914 	 -1.66292623
-0.65337584 	 -1.66223647
-0.65009254 	 -1.66142777
-0.64680925 	 -1.66049753
-0.64352595 	 -1.65944311
-0.64024266 	 -1.65826185
-0.63695936 	 -1.65695111
-0.63367607 	 -1.65550820
-0.63039277 	 -1.65393049
-0.62710947 	 -1.65221535
-0.62382618 	 -1.65036017
-0.62054288 	 -1.64836242
-0.61725959 	 -1.64621961
-0.61397629 	 -1.64392933
-0.61069300 	 -1.64148929
-0.60740970 	 -1.63889727
-0.60412640 	 -1.63615122
-0.60084311 	 -1.63324920
-0.59755981 	 -1.63018948
-0.59427652 	 -1.62697049
-0.59099322 	 -1.62359087
-0.58770993 	 -1.62004949
-0.58442663 	 -1.61634546
-0.58114333 	 -1.61247817
-0.57786004 	 -1.60844729
-0.57457674 	 -1.60425279
-0.57129345 	 -1.59989494
-0.56801015 	 -1.59537439
-0.56472686 	 -1.59069209
-0.56144356 	 -1.58584938
-0.55816027 	 -1.58084797
-0.55487697 	 -1.57568992
-0.55159367 	 -1.57037770
-0.54831038 	 -1.56491416
-0.54502708 	 -1.55930251
-0.54174379 	 -1.55354636
-0.53846049 	 -1.54764970
-0.53517720 	 -1.54161686
-0.53189390 	 -1.53545254
-0.52861060 	 -1.52916176
-0.52532731 	 -1.52274987
-0.52204401 	 -1.51622250
-0.51876072 	 -1.50958557
-0.51547742 	 -1.50284524
-0.51219413 	 -1.49600791
-0.50891083 	 -1.48908015
-0.50562753 	 -1.48206871
-0.50234424 	 -1.47498048
-0.49906094 	 -1.46782244
-0.49577765 	 -1.46060168
-0.49249435 	 -1.45332530
-0.48921106 	 -1.44600044
-0.48592776 	 -1.43863422
-0.48264446 	 -1.43123373
-0.47936117 	 -1.42380599
-0.47607787 	 -1.41635793
-0.47279458 	 -1.40889636
-0.46951128 	 -1.40142798
-0.46622799 	 -1.39395930
-0.46294469 	 -1.38649669
-0.45966139 	 -1.37904631
-0.45637810 	 -1.37161411
-0.45309480 	 -1.36420586
-0.44981151 	 -1.35682706
-0.44652821 	 -1.34948301
-0.44324492 	 -1.34217874
-0.43996162 	 -1.33491905
-0.43667833 	 -1.32770848
-0.43339503 	 -1.32055132
-0.43011173 	 -1.31345161
-0.42682844 	 -1.30641313
-0.42354514 	 -1.29943941
-0.42026185 	 -1.29253372
-0.41697855 	 -1.28569910
-0.41369526 	 -1.27893835
-0.41041196 	 -1.27225402
-0.40712866 	 -1.26564844
-0.40384537 	 -1.25912372
-0.40056207 	 -1.25268175
-0.39727878 	 -1.24632421
-0.39399548 	 -1.24005259
-0.39071219 	 -1.23386818
-0.38742889 	 -1.22777210
-0.38414559 	 -1.22176526
-0.38086230 	 -1.21584846
-0.37757900 	 -1.21002229
-0.37429571 	 -1.20428722
-0.37101241 	 -1.19864358
-0.36772912 	 -1.19309155
-0.36444582 	 -1.18763120
-0.36116252 	 -1.18226249
-0.35787923 	 -1.17698526
-0.35459593 	 -1.17179924
-0.35131264 	 -1.16670409
-0.34802934 	 -1.16169937
-0.34474605 	 -1.15678457
-0.34146275 	 -1.15195908
-0.33817945 	 -1.14722225
-0.33489616 	 -1.14257337
-0.33161286 	 -1.13801165
-0.32832957 	 -1.13353627
-0.32504627 	 -1.12914636
-0.32176298 	 -1.12484101
-0.31847968 	 -1.12061927
-0.31519638 	 -1.11648016
-0.31191309 	 -1.11242267
-0.30862979 	 -1.10844576
-0.30534650 	 -1.10454839
-0.30206320 	 -1.10072949
-0.29877991 	 -1.09698796
-0.29549661 	 -1.09332272
-0.29221332 	 -1.08973266
-0.28893002 	 -1.08621666
-0.28564672 	 -1.08277361
-0.28236343 	 -1.07940240
-0.27908013 	 -1.07610189
-0.27579684 	 -1.07287099
-0.27251354 	 -1.06970856
-0.26923025 	 -1.06661351
-0.26594695 	 -1.06358474
-0.26266365 	 -1.06062114
-0.25938036 	 -1.05772164
-0.25609706 	 -1.05488515
-0.25281377 	 -1.05211061
-0.24953047 	 -1.04939696
-0.24624718 	 -1.04674317
-0.24296388 	 -1.04414821
-0.23968058 	 -1.04161105
-0.23639729 	 -1.03913070
-0.23311399 	 -1.03670618
-0.22983070 	 -1.03433651
-0.22654740 	 -1.03202073
-0.22326411 	 -1.02975791
-0.21998081 	 -1.02754713
-0.21669751 	 -1.02540236
-0.21341422 	 -1.02330596
-0.21013092 	 -1.02125668
-0.20684763 	 -1.01925391
-0.20356433 	 -1.01729704
-0.20028104 	 -1.01538545
-0.19699774 	 -1.01351852
-0.19371444 	 -1.01169563
-0.19043115 	 -1.00991616
-0.18714785 	 -1.00817950
-0.18386456 	 -1.00648504
-0.18058126 	 -1.00483217
-0.17729797 	 -1.00322028
-0.17401467 	 -1.00164878
-0.17073138 	 -1.00011708
-0.16744808 	 -0.99862459
-0.16416478 	 -0.99717075
-0.16088149 	 -0.99575498
-0.15759819 	 -0.99437673
-0.15431490 	 -0.99303544
-0.15103160 	 -0.99173059
-0.14774831 	 -0.99046164
-0.14446501 	 -0.98922807
-0.14118171 	 -0.98802939
-0.13789842 	 -0.98686508
-0.13461512 	 -0.98573468
-0.13133183 	 -0.98463769
-0.12804853 	 -0.98357368
-0.12476524 	 -0.98254217
-0.12148194 	 -0.98154274
-0.11819864 	 -0.98057496
-0.11491535 	 -0.97963842
-0.11163205 	 -0.97873271
-0.10834876 	 -0.97785745
-0.10506546 	 -0.97701225
-0.10178217 	 -0.97619676
-0.09849887 	 -0.97541061
-0.09521557 	 -0.97465347
-0.09193228 	 -0.97392501
-0.08864898 	 -0.97322491
-0.08536569 	 -0.97255287
-0.08208239 	 -0.97190859
-0.07879910 	 -0.97129179
-0.07551580 	 -0.97070220
-0.07223250 	 -0.97013956
-0.06894921 	 -0.96960363
-0.06566591 	 -0.96909417
-0.06238262 	 -0.96861097
-0.05909932 	 -0.96815380
-0.05581603 	 -0.96772247
-0.05253273 	 -0.96731678
-0.04924944 	 -0.96693657
-0.04596614 	 -0.96658166
-0.04268284 	 -0.96625190
-0.03939955 	 -0.96594715
-0.03611625 	 -0.96566726
-0.03283296 	 -0.96541213
-0.02954966 	 -0.96518163
-0.02626637 	 -0.96497566
-0.02298307 	 -0.96479414
-0.01969977 	 -0.96463699
-0.01641648 	 -0.96450413
-0.01313318 	 -0.96439550
-0.00984989 	 -0.96431107
-0.00656659 	 -0.96425079
-0.00328330 	 -0.96421463
-0.00000000 	 -0.96420258
0.00328330 	 -0.96421463
0.00656659 	 -0.96425079
0.00984989 	 -0.96431107
0.01313318 	 -0.96439550
0.01641648 	 -0.96450413
0.01969977 	 -0.96463699
0.02298307 	 -0.96479414
0.02626637 	 -0.96497566
0.02954966 	 -0.96518163
0.03283296 	 -0.96541213
0.03611625 	 -0.96566726
0.03939955 	 -0.96594715
0.04268284 	 -0.96625190
0.04596614 	 -0.96658166
0.04924944 	 -0.96693657
0.05253273 	 -0.96731678
0.05581603 	 -0.96772247
0.05909932 	 -0.96815380
0.06238262 	 -0.96861097
0.06566591 	 -0.96909417
0.06894921 	 -0.96960363
0.07223250 	 -0.97013956
0.07551580 	 -0.97070220
0.07879910 	 -0.97129179
0.08208239 	 -0.97190859
0.08536569 	 -0.97255287
0.08864898 	 -0.97322491
0.09193228 	 -0.97392501
0.09521557 	 -0.97465347
0.09849887 	 -0.97541061
0.10178217 	 -0.97619676
0.10506546 	 -0.97701225
0.10834876 	 -0.97785745
0.11163205 	 -0.97873271
0.11491535 	 -0.97963842
0.11819864 	 -0.98057496
0.12148194 	 -0.98154274
0.12476524 	 -0.98254217
0.12804853 	 -0.98357368
0.13133183 	 -0.98463769
0.13461512 	 -0.98573468
0.13789842 	 -0.98686508
0.14118171 	 -0.98802939
0.14446501 	 -0.98922807
0.14774831 	 -0.99046164
0.15103160 	 -0.99173059
0.15431490 	 -0.99303544
0.15759819 	 -0.99437673
0.16088149 	 -0.99575498
0.16416478 	 -0.99717075
0.16744808 	 -0.99862459
0.17073138 	 -1.00011708
0.17401467 	 -1.00164878
0.17729797 	 -1.00322028
0.18058126 	 -1.00483217
0.18386456 	 -1.00648504
0.18714785 	 -1.00817950
0.19043115 	 -1.00991616
0.19371444 	 -1.01169563
0.19699774 	 -1.01351852
0.20028104 	 -1.01538545
0.20356433 	 -1.01729704
0.20684763 	 -1.01925391
0.21013092 	 -1.02125668
0.21341422 	 -1.02330596
0.21669751 	 -1.02540236
0.21998081 	 -1.02754713
0.22326411 	 -1.02975791
0.22654740 	 -1.03202073
0.22983070 	 -1.03433651
0.23311399 	 -1.03670618
0.23639729 	 -1.03913070
0.23968058 	 -1.04161105
0.24296388 	 -1.04414821
0.24624718 	 -1.04674317
0.24953047 	 -1.04939696
0.25281377 	 -1.05211061
0.25609706 	 -1.05488515
0.25938036 	 -1.05772164
0.26266365 	 -1.06062114
0.26594695 	 -1.06358474
0.26923025 	 -1.06661351
0.27251354 	 -1.06970856
0.27579684 	 -1.07287099
0.27908013 	 -1.07610189
0.28236343 	 -1.07940240
0.28564672 	 -1.08277361
0.28893002 	 -1.08621666
0.29221332 	 -1.08973266
0.29549661 	 -1.09332272
0.29877991 	 -1.09698796
0.30206320 	 -1.10072949
0.30534650 	 -1.10454839
0.30862979 	 -1.10844576
0.31191309 	 -1.11242267
0.31519638 	 -1.11648016
0.31847968 	 -1.12061927
0.32176298 	 -1.12484101
0.32504627 	 -1.12914636
0.32832957 	 -1.13353627
0.33161286 	 -1.13801165
0.33489616 	 -1.14257337
0.33817945 	 -1.14722225
0.34146275 	 -1.15195908
0.34474605 	 -1.15678457
0.34802934 	 -1.16169937
0.35131264 	 -1.16670409
0.35459593 	 -1.17179924
0.35787923 	 -1.17698526
0.36116252 	 -1.18226249
0.36444582 	 -1.18763120
0.36772912 	 -1.19309155
0.37101241 	 -1.19864358
0.37429571 	 -1.20428722
0.37757900 	 -1.21002229
0.38086230 	 -1.21584846
0.38414559 	 -1.22176526
0.38742889 	 -1.22777210
0.39071219 	 -1.23386818
0.39399548 	 -1.24005259
0.39727878 	 -1.24632421
0.40056207 	 -1.25268175
0.40384537 	 -1.25912372
0.40712866 	 -1.26564844
0.41041196 	 -1.27225402
0.41369526 	 -1.27893835
0.41697855 	 -1.28569910
0.42026185 	 -1.29253372
0.42354514 	 -1.29943941
0.42682844 	 -1.30641313
0.43011173 	 -1.31345161
0.43339503 	 -1.32055132
0.43667833 	 -1.32770848
0.43996162 	 -1.33491905
0.44324492 	 -1.34217874
0.44652821 	 -1.34948301
0.44981151 	 -1.35682706
0.45309480 	 -1.36420586
0.45637810 	 -1.37161411
0.45966139 	 -1.37904631
0.46294469 	 -1.38649669
0.46622799 	 -1.39395930
0.46951128 	 -1.40142798
0.47279458 	 -1.40889636
0.47607787 	 -1.41635793
0.47936117 	 -1.42380599
0.48264446 	 -1.43123373
0.48592776 	 -1.43863422
0.48921106 	 -1.44600044
0.49249435 	 -1.45332530
0.49577765 	 -1.46060168
0.49906094 	 -1.46782244
0.50234424 	 -1.47498048
0.50562753 	 -1.48206871
0.50891083 	 -1.48908015
0.51219413 	 -1.49600791
0.51547742 	 -1.50284524
0.51876072 	 -1.50958557
0.52204401 	 -1.51622250
0.52532731 	 -1.52274987
0.52861060 	 -1.52916176
0.53189390 	 -1.53545254
0.53517720 	 -1.54161686
0.53846049 	 -1.54764970
0.54174379 	 -1.55354636
0.54502708 	 -1.55930251
0.54831038 	 -1.56491416
0.55159367 	 -1.57037770
0.55487697 	 -1.57568992
0.55816027 	 -1.58084797
0.56144356 	 -1.58584938
0.56472686 	 -1.59069209
0.56801015 	 -1.59537439
0.57129345 	 -1.59989494
0.57457674 	 -1.60425279
0.57786004 	 -1.60844729
0.58114333 	 -1.61247817
0.58442663 	 -1.61634546
0.58770993 	 -1.62004949
0.59099322 	 -1.62359087
0.59427652 	 -1.62697049
0.59755981 	 -1.63018948
0.60084311 	 -1.63324920
0.60412640 	 -1.63615122
0.60740970 	 -1.63889727
0.61069300 	 -1.64148929
0.61397629 	 -1.64392933
0.61725959 	 -1.64621961
0.62054288 	 -1.64836242
0.62382618 	 -1.65036017
0.62710947 	 -1.65221535
0.63039277 	 -1.65393049
0.63367607 	 -1.65550820
0.63695936 	 -1.65695111
0.64024266 	 -1.65826185
0.64352595 	 -1.65944311
0.64680925 	 -1.66049753
0.65009254 	 -1.66142777
0.65337584 	 -1.66223647
0.65665914 	 -1.66292623
0.65994243 	 -1.66349962
0.66322573 	 -1.66395918
0.66650902 	 -1.66430739
0.66979232 	 -1.66454671
0.67307561 	 -1.66467950
0.67635891 	 -1.66470809
0.67964221 	 -1.66463475
0.68292550 	 -1.66446169
0.68620880 	 -1.66419104
0.68949209 	 -1.66382486
0.69277539 	 -1.66336517
0.69605868 	 -1.66281389
0.69934198 	 -1.66217290
0.70262527 	 -1.66144398
0.70590857 	 -1.66062888
0.70919187 	 -1.65972924
0.71247516 	 -1.65874667
0.71575846 	 -1.65768268
0.71904175 	 -1.65653874
0.72232505 	 -1.65531625
0.72560834 	 -1.65401654
0.72889164 	 -1.65264087
0.73217494 	 -1.65119047
0.73545823 	 -1.64966648
0.73874153 	 -1.64807001
0.74202482 	 -1.64640208
0.74530812 	 -1.64466368
0.74859141 	 -1.64285576
0.75187471 	 -1.64097920
0.75515801 	 -1.63903482
0.75844130 	 -1.63702343
0.76172460 	 -1.63494576
0.76500789 	 -1.63280252
0.76829119 	 -1.63059438
0.77157448 	 -1.62832194
0.77485778 	 -1.62598580
0.77814108 	 -1.62358651
0.78142437 	 -1.62112458
0.78470767 	 -1.61860049
0.78799096 	 -1.61601470
0.79127426 	 -1.61336762
0.79455755 	 -1.61065967
0.79784085 	 -1.60789120
0.80112415 	 -1.60506256
0.80440744 	 -1.60217408
0.80769074 	 -1.59922607
0.81097403 	 -1.59621881
0.81425733 	 -1.59315256
0.81754062 	 -1.59002757
0.82082392 	 -1.58684409
0.82410721 	 -1.58360233
0.82739051 	 -1.58030250
0.83067381 	 -1.57694481
0.83395710 	 -1.57352944
0.83724040 	 -1.57005657
0.84052369 	 -1.56652638
0.84380699 	 -1.56293904
0.84709028 	 -1.55929470
0.85037358 	 -1.55559354
0.85365688 	 -1.55183570
0.85694017 	 -1.54802135
0.86022347 	 -1.54415063
0.86350676 	 -1.54022370
0.86679006 	 -1.53624073
0.87007335 	 -1.53220186
0.87335665 	 -1.52810727
0.87663995 	 -1.52395713
0.87992324 	 -1.51975159
0.88320654 	 -1.51549085
0.88648983 	 -1.51117508
0.88977313 	 -1.50680449
0.89305642 	 -1.50237927
0.89633972 	 -1.49789963
0.89962302 	 -1.49336579
0.90290631 	 -1.48877798
0.90618961 	 -1.48413645
0.90947290 	 -1.47944144
0.91275620 	 -1.47469322
0.91603949 	 -1.46989207
0.91932279 	 -1.46503828
0.92260609 	 -1.46013216
0.92588938 	 -1.45517401
0.92917268 	 -1.45016419
0.93245597 	 -1.44510303
0.93573927 	 -1.43999091
0.93902256 	 -1.43482821
0.94230586 	 -1.42961532
0.94558915 	 -1.42435266
0.94887245 	 -1.41904067
0.95215575 	 -1.41367980
0.95543904 	 -1.40827051
0.95872234 	 -1.40281331
0.96200563 	 -1.39730869
0.96528893 	 -1.39175719
0.96857222 	 -1.38615936
0.97185552 	 -1.38051577
0.97513882 	 -1.37482700
0.97842211 	 -1.36909367
0.98170541 	 -1.36331641
0.98498870 	 -1.35749589
0.98827200 	 -1.35163277
0.99155529 	 -1.34572777
0.99483859 	 -1.33978161
0.99812189 	 -1.33379503
1.00140518 	 -1.32776882
1.00468848 	 -1.32170378
1.00797177 	 -1.31560074
1.01125507 	 -1.30946054
1.01453836 	 -1.30328407
1.01782166 	 -1.29707223
1.02110496 	 -1.29082598
1.02438825 	 -1.28454627
1.02767155 	 -1.27823411
1.03095484 	 -1.27189053
1.03423814 	 -1.26551658
1.03752143 	 -1.25911338
1.04080473 	 -1.25268204
1.04408803 	 -1.24622375
1.04737132 	 -1.23973970
1.05065462 	 -1.23323115
1.05393791 	 -1.22669938
1.05722121 	 -1.22014573
1.06050450 	 -1.21357157
1.06378780 	 -1.20697832
1.06707109 	 -1.20036746
1.07035439 	 -1.19374051
1.07363769 	 -1.18709904
1.07692098 	 -1.18044470
1.08020428 	 -1.17377918
1.08348757 	 -1.16710423
1.08677087 	 -1.16042169
1.09005416 	 -1.15373344
1.09333746 	 -1.14704147
1.09662076 	 -1.14034782
1.09990405 	 -1.13365462
1.10318735 	 -1.12696410
1.10647064 	 -1.12027858
1.10975394 	 -1.11360048
1.11303723 	 -1.10693231
1.11632053 	 -1.10027673
1.11960383 	 -1.09363650
1.12288712 	 -1.08701449
1.12617042 	 -1.08041375
1.12945371 	 -1.07383743
1.13273701 	 -1.06728888
1.13602030 	 -1.06077158
1.13930360 	 -1.05428921
1.14258690 	 -1.04784561
1.14587019 	 -1.04144486
1.14915349 	 -1.03509123
1.15243678 	 -1.02878920
1.15572008 	 -1.02254351
1.15900337 	 -1.01635916
1.16228667 	 -1.01024139
1.16556997 	 -1.00419576
1.16885326 	 -0.99822809
1.17213656 	 -0.99234453
1.17541985 	 -0.98655156
1.17870315 	 -0.98085599
1.18198644 	 -0.97526499
1.18526974 	 -0.96978608
1.18855304 	 -0.96442717
1.19183633 	 -0.95919653
1.19511963 	 -0.95410281
1.19840292 	 -0.94915505
1.20168622 	 -0.94436264
1.20496951 	 -0.93973533
1.20825281 	 -0.93528321
1.21153610 	 -0.93101664
1.21481940 	 -0.92694627
1.21810270 	 -0.92308295
1.22138599 	 -0.91943767
1.22466929 	 -0.91602149
1.22795258 	 -0.91284544
1.23123588 	 -0.90992047
1.23451917 	 -0.90725726
1.23780247 	 -0.90486617
1.24108577 	 -0.90275708
1.24436906 	 -0.90093925
1.24765236 	 -0.89942122
1.25093565 	 -0.89821064
1.25421895 	 -0.89731418
1.25750224 	 -0.89673739
1.26078554 	 -0.89648463
